book_id,title,title_without_series,image_url,book_url,num_pages,format,edition_information,publisher,publication_day,publication_year,publication_month,average_rating,ratings_count,description,authors,published,record_create_timestamp
36765,A Blink of the Screen: Collected Shorter Fiction,The Roman Spring of Mrs. Stone,https://picsum.photos/388/488,https://dummyimage.com/354x967,364,Book,No information,fake publisher,12,2055,10,3.38,322522,fake description,42749,8,2024-05-05 02:14:29.163931
24373,Would Like to Meet,A Blink of the Screen: Collected Shorter Fiction,https://picsum.photos/56/479,https://placekitten.com/828/480,29,Book,No information,fake publisher,13,2054,6,4.79,229770,fake description,410,4,2024-05-05 02:14:29.164972
3919,A Blink of the Screen: Collected Shorter Fiction,Clown in a Cornfield,https://dummyimage.com/692x727,https://dummyimage.com/477x567,114,Book,No information,fake publisher,28,1993,11,1.73,332213,fake description,48996,5,2024-05-05 02:14:29.165970
43632,You've Been Volunteered: A Class Mom Novel,Clown in a Cornfield,https://placekitten.com/810/841,https://dummyimage.com/390x55,743,Book,No information,fake publisher,23,2033,10,0.48,544759,fake description,27757,7,2024-05-05 02:14:29.168418
70216,Dragons & Magic (Dragon's Den Casino #1),His Gift: A Valentine's Romance Novella,https://placekitten.com/805/944,https://dummyimage.com/181x163,494,Book,No information,fake publisher,21,1940,5,4.41,718825,fake description,99394,1,2024-05-05 02:14:29.169468
66937,Dragons & Magic (Dragon's Den Casino #1),His Gift: A Valentine's Romance Novella,https://dummyimage.com/738x719,https://picsum.photos/146/296,150,Book,No information,fake publisher,17,1904,12,0.8,39901,fake description,41014,2,2024-05-05 02:14:29.170495
60252,Enter the Aardvark,House of Earth and Blood,https://placekitten.com/593/371,https://placekitten.com/54/429,393,Book,No information,fake publisher,12,2051,2,2.9,816384,fake description,63855,10,2024-05-05 02:14:29.171497
49446,Ugly Betty: The Book,Zaftig Dating Agency: Series Collection 4-,https://placekitten.com/685/1001,https://picsum.photos/278/803,525,Book,No information,fake publisher,8,1938,10,3.91,485654,fake description,22539,10,2024-05-05 02:14:29.172492
86186,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,"Postmortem (Kay Scarpetta, #1)",https://placekitten.com/754/205,https://dummyimage.com/234x776,534,Book,No information,fake publisher,21,2005,2,0.1,636422,fake description,74830,5,2024-05-05 02:14:29.173499
12814,You've Been Volunteered: A Class Mom Novel,"Postmortem (Kay Scarpetta, #1)",https://placekitten.com/377/976,https://picsum.photos/647/851,738,Book,No information,fake publisher,6,1995,4,3.68,923405,fake description,72519,2,2024-05-05 02:14:29.175497
78759,Murder Makes Scents,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://dummyimage.com/106x219,https://placekitten.com/280/407,598,Book,No information,fake publisher,5,1943,3,3.1,21707,fake description,33201,7,2024-05-05 02:14:29.199507
53607,Mr. Cat and the Little Girl,Ra,https://dummyimage.com/788x531,https://picsum.photos/24/69,157,Book,No information,fake publisher,11,2002,4,1.39,404799,fake description,84041,5,2024-05-05 02:14:29.201504
28353,Ra,Bruno Has One Hundred Friends,https://dummyimage.com/127x781,https://placekitten.com/334/273,209,Book,No information,fake publisher,7,2051,2,3.45,996936,fake description,70223,1,2024-05-05 02:14:29.202510
4773,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,The Bedroom Experiment(Hot Jocks #5.5),https://picsum.photos/292/666,https://placekitten.com/264/595,869,Book,No information,fake publisher,15,2039,6,1.45,603907,fake description,57611,0,2024-05-05 02:14:29.203507
37934,Murder Makes Scents,Murder Makes Scents,https://picsum.photos/481/78,https://placekitten.com/807/487,839,Book,No information,fake publisher,21,1920,8,1.8,526492,fake description,59283,4,2024-05-05 02:14:29.204507
13061,Pine & Boof: The Lucky Leaf,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://dummyimage.com/917x667,https://picsum.photos/210/1018,403,Book,No information,fake publisher,2,1931,8,3.66,572860,fake description,57344,2,2024-05-05 02:14:29.206507
34590,Write or Wrong: A Dark College Romance (Write to Love Book 1),"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",https://picsum.photos/645/588,https://picsum.photos/850/993,328,Book,No information,fake publisher,18,2059,7,3.69,796432,fake description,50359,7,2024-05-05 02:14:29.208501
7396,Would Like to Meet,Vacation People,https://dummyimage.com/57x375,https://picsum.photos/266/812,99,Book,No information,fake publisher,13,1919,12,4.33,521895,fake description,38576,9,2024-05-05 02:14:29.209501
24843,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Write or Wrong: A Dark College Romance (Write to Love Book 1),https://placekitten.com/535/987,https://dummyimage.com/128x168,241,Book,No information,fake publisher,8,1919,1,1.75,187264,fake description,18900,4,2024-05-05 02:14:29.210506
64544,The East End,His Gift: A Valentine's Romance Novella,https://picsum.photos/265/619,https://dummyimage.com/932x243,268,Book,No information,fake publisher,26,1911,3,3.1,670883,fake description,85564,10,2024-05-05 02:14:29.211502
20851,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",The Roman Spring of Mrs. Stone,https://picsum.photos/994/912,https://placekitten.com/769/36,221,Book,No information,fake publisher,19,1986,11,0.72,831485,fake description,29441,3,2024-05-05 02:14:29.213523
79052,The Roman Spring of Mrs. Stone,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://picsum.photos/198/952,https://picsum.photos/914/804,141,Book,No information,fake publisher,24,1928,8,1.45,228437,fake description,61096,1,2024-05-05 02:14:29.215502
34813,You've Been Volunteered: A Class Mom Novel,A Blink of the Screen: Collected Shorter Fiction,https://picsum.photos/329/542,https://placekitten.com/173/613,770,Book,No information,fake publisher,7,1916,12,2.29,137764,fake description,748,7,2024-05-05 02:14:29.217500
49796,Murder Makes Scents,A Blink of the Screen: Collected Shorter Fiction,https://picsum.photos/77/800,https://picsum.photos/191/287,863,Book,No information,fake publisher,7,2094,12,3.94,14010,fake description,84420,7,2024-05-05 02:14:29.219508
73713,You've Been Volunteered: A Class Mom Novel,Clown in a Cornfield,https://placekitten.com/324/733,https://dummyimage.com/334x908,467,Book,No information,fake publisher,2,1957,8,4.51,282866,fake description,47757,2,2024-05-05 02:14:29.221313
66033,House of Earth and Blood,The Bedroom Experiment(Hot Jocks #5.5),https://placekitten.com/320/826,https://picsum.photos/323/792,980,Book,No information,fake publisher,26,1902,1,2.41,973034,fake description,90588,1,2024-05-05 02:14:29.222674
18318,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://picsum.photos/282/547,https://dummyimage.com/252x1001,649,Book,No information,fake publisher,11,2037,9,3.11,809721,fake description,77896,1,2024-05-05 02:14:29.224674
92075,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Dragons & Magic (Dragon's Den Casino #1),https://placekitten.com/504/941,https://picsum.photos/828/835,125,Book,No information,fake publisher,26,1922,3,4.11,341471,fake description,32326,0,2024-05-05 02:14:29.225673
20739,House of Earth and Blood,Maksim (Akimov Bratva #1),https://dummyimage.com/259x768,https://placekitten.com/283/407,581,Book,No information,fake publisher,15,2032,3,1.23,476276,fake description,82765,5,2024-05-05 02:14:29.226674
9242,Dragons & Magic (Dragon's Den Casino #1),Bruno Has One Hundred Friends,https://picsum.photos/875/979,https://placekitten.com/715/32,64,Book,No information,fake publisher,27,2099,9,4.42,959242,fake description,52161,7,2024-05-05 02:14:29.228963
8237,Would Like to Meet,"Postmortem (Kay Scarpetta, #1)",https://placekitten.com/0/777,https://placekitten.com/255/150,231,Book,No information,fake publisher,6,1989,3,1.7,146638,fake description,7837,9,2024-05-05 02:14:29.230980
80899,Living Your Dreams: How to make a living doing what you love,Mr. Cat and the Little Girl,https://dummyimage.com/909x195,https://dummyimage.com/106x911,204,Book,No information,fake publisher,1,2014,10,1.61,316130,fake description,99905,4,2024-05-05 02:14:29.232979
41186,Mr. Cat and the Little Girl,Ugly Betty: The Book,https://picsum.photos/720/562,https://dummyimage.com/280x367,678,Book,No information,fake publisher,14,1961,12,1.5,441722,fake description,26349,3,2024-05-05 02:14:29.234992
13664,Ra,Ra,https://picsum.photos/654/608,https://dummyimage.com/169x145,50,Book,No information,fake publisher,10,2100,2,4.2,962970,fake description,82693,2,2024-05-05 02:14:29.235992
60849,Dragons & Magic (Dragon's Den Casino #1),Would Like to Meet,https://dummyimage.com/956x590,https://dummyimage.com/176x54,207,Book,No information,fake publisher,19,1943,6,3.88,828475,fake description,47091,10,2024-05-05 02:14:29.237983
44843,His Gift: A Valentine's Romance Novella,Maksim (Akimov Bratva #1),https://picsum.photos/844/567,https://dummyimage.com/140x540,537,Book,No information,fake publisher,22,2030,6,4.22,333902,fake description,28677,4,2024-05-05 02:14:29.239986
38320,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,"Postmortem (Kay Scarpetta, #1)",https://placekitten.com/376/145,https://placekitten.com/841/274,669,Book,No information,fake publisher,17,1933,3,3.58,354770,fake description,30988,3,2024-05-05 02:14:29.239986
24600,Bruno Has One Hundred Friends,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",https://picsum.photos/746/340,https://dummyimage.com/906x439,483,Book,No information,fake publisher,27,2089,11,4.51,988349,fake description,83932,4,2024-05-05 02:14:29.241987
73895,Vacation People,Living Your Dreams: How to make a living doing what you love,https://picsum.photos/987/150,https://placekitten.com/12/197,621,Book,No information,fake publisher,1,2062,12,3.41,591086,fake description,91109,8,2024-05-05 02:14:29.242983
49773,"Postmortem (Kay Scarpetta, #1)",Write or Wrong: A Dark College Romance (Write to Love Book 1),https://picsum.photos/668/195,https://placekitten.com/505/581,676,Book,No information,fake publisher,16,1937,3,0.46,134582,fake description,90927,5,2024-05-05 02:14:29.243986
90354,The East End,Ra,https://placekitten.com/710/526,https://dummyimage.com/10x580,735,Book,No information,fake publisher,9,1965,8,4.25,137356,fake description,11053,7,2024-05-05 02:14:29.246318
91284,Dragons & Magic (Dragon's Den Casino #1),You've Been Volunteered: A Class Mom Novel,https://picsum.photos/278/805,https://dummyimage.com/948x248,633,Book,No information,fake publisher,11,1908,6,1.6,672265,fake description,3481,7,2024-05-05 02:14:29.247848
17886,A Wizard of Earthsea,Murder Makes Scents,https://picsum.photos/459/301,https://picsum.photos/781/41,183,Book,No information,fake publisher,10,2035,6,1.9,324680,fake description,96799,9,2024-05-05 02:14:29.248845
30648,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Living Your Dreams: How to make a living doing what you love,https://dummyimage.com/9x129,https://dummyimage.com/120x99,660,Book,No information,fake publisher,9,2051,12,0.11,937815,fake description,75585,2,2024-05-05 02:14:29.250846
89903,Pine & Boof: The Lucky Leaf,Enter the Aardvark,https://placekitten.com/995/846,https://placekitten.com/113/21,863,Book,No information,fake publisher,2,2077,11,3.69,877456,fake description,18065,6,2024-05-05 02:14:29.251850
14704,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Bruno Has One Hundred Friends,https://dummyimage.com/459x921,https://dummyimage.com/696x29,443,Book,No information,fake publisher,28,2054,9,1.37,331504,fake description,10379,5,2024-05-05 02:14:29.252858
71361,Ra,Mr. Cat and the Little Girl,https://placekitten.com/599/748,https://placekitten.com/763/549,218,Book,No information,fake publisher,1,2011,12,4.36,18282,fake description,77100,3,2024-05-05 02:14:29.253858
65313,House of Earth and Blood,"Postmortem (Kay Scarpetta, #1)",https://placekitten.com/562/41,https://picsum.photos/840/254,532,Book,No information,fake publisher,10,1921,7,1.99,505886,fake description,13625,7,2024-05-05 02:14:29.254858
2252,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",New Friends for Zaza,https://placekitten.com/339/357,https://placekitten.com/578/966,19,Book,No information,fake publisher,9,1970,3,0.94,338148,fake description,18115,10,2024-05-05 02:14:29.255857
51206,TheItalian Villa,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://placekitten.com/353/812,https://picsum.photos/115/812,484,Book,No information,fake publisher,15,1921,1,2.53,835900,fake description,58680,7,2024-05-05 02:14:29.256856
23761,The Bedroom Experiment(Hot Jocks #5.5),The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),https://dummyimage.com/272x550,https://placekitten.com/119/487,315,Book,No information,fake publisher,25,1949,8,4.85,538067,fake description,22123,9,2024-05-05 02:14:29.258947
37469,Clown in a Cornfield,Mr. Cat and the Little Girl,https://dummyimage.com/689x886,https://picsum.photos/21/370,594,Book,No information,fake publisher,26,1903,2,2.37,541726,fake description,43821,8,2024-05-05 02:14:29.260531
89355,New Friends for Zaza,The Bedroom Experiment(Hot Jocks #5.5),https://dummyimage.com/231x970,https://dummyimage.com/586x177,102,Book,No information,fake publisher,9,1920,2,3.44,971844,fake description,36112,10,2024-05-05 02:14:29.261666
35423,The Favorite Daughter,The Favorite Daughter,https://placekitten.com/621/921,https://picsum.photos/384/130,937,Book,No information,fake publisher,9,2023,6,2.44,233840,fake description,29686,0,2024-05-05 02:14:29.264191
90277,The East End,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://dummyimage.com/826x306,https://dummyimage.com/197x1002,726,Book,No information,fake publisher,23,2028,8,0.54,374012,fake description,79658,9,2024-05-05 02:14:29.265190
33047,House of Earth and Blood,His Gift: A Valentine's Romance Novella,https://picsum.photos/881/487,https://dummyimage.com/970x93,908,Book,No information,fake publisher,9,1916,9,4.44,754247,fake description,31243,1,2024-05-05 02:14:29.266187
4910,The Bedroom Experiment(Hot Jocks #5.5),Write or Wrong: A Dark College Romance (Write to Love Book 1),https://placekitten.com/897/514,https://dummyimage.com/181x861,963,Book,No information,fake publisher,4,1988,6,4.9,29449,fake description,55048,7,2024-05-05 02:14:29.268189
65910,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,House of Earth and Blood,https://picsum.photos/267/733,https://dummyimage.com/399x891,316,Book,No information,fake publisher,14,1956,3,3.8,832819,fake description,44559,5,2024-05-05 02:14:29.270190
42051,Vacation People,Enter the Aardvark,https://dummyimage.com/664x23,https://dummyimage.com/603x534,243,Book,No information,fake publisher,18,2096,9,2.82,203995,fake description,79700,9,2024-05-05 02:14:29.272190
56849,"Jinn'sDominion (Desert Cursed, #3",Enter the Aardvark,https://dummyimage.com/640x976,https://placekitten.com/374/49,363,Book,No information,fake publisher,28,1970,6,3.38,640238,fake description,60937,5,2024-05-05 02:14:29.273190
41431,Murder Makes Scents,Murder Makes Scents,https://placekitten.com/144/543,https://placekitten.com/96/314,773,Book,No information,fake publisher,11,2000,12,3.4,341703,fake description,13346,8,2024-05-05 02:14:29.274190
38969,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://dummyimage.com/249x277,https://placekitten.com/433/806,849,Book,No information,fake publisher,25,2020,7,0.77,699655,fake description,64441,7,2024-05-05 02:14:29.275203
50482,Living Your Dreams: How to make a living doing what you love,"Jinn'sDominion (Desert Cursed, #3",https://dummyimage.com/815x893,https://picsum.photos/692/415,308,Book,No information,fake publisher,16,2017,11,4.36,679487,fake description,15924,9,2024-05-05 02:14:29.276198
48573,You've Been Volunteered: A Class Mom Novel,Living Your Dreams: How to make a living doing what you love,https://picsum.photos/159/942,https://placekitten.com/603/36,656,Book,No information,fake publisher,13,2061,5,0.17,514661,fake description,71402,7,2024-05-05 02:14:29.279317
52474,Clown in a Cornfield,The Favorite Daughter,https://dummyimage.com/831x169,https://dummyimage.com/243x336,351,Book,No information,fake publisher,25,2057,11,3.19,798,fake description,67347,0,2024-05-05 02:14:29.281318
36114,The Roman Spring of Mrs. Stone,The Mind Illuminated: A Complete Meditation Guide IntegratingBuddhist Wisdom and Brain Science,https://dummyimage.com/132x579,https://dummyimage.com/600x679,625,Book,No information,fake publisher,9,1995,11,3.83,853339,fake description,10240,3,2024-05-05 02:14:29.283317
31993,Bruno Has One Hundred Friends,A Blink of the Screen: Collected Shorter Fiction,https://placekitten.com/832/969,https://dummyimage.com/690x720,914,Book,No information,fake publisher,19,1913,6,1.7,278580,fake description,7570,3,2024-05-05 02:14:29.285173
88418,Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,Zaftig Dating Agency: Series Collection 4-,https://dummyimage.com/796x974,https://dummyimage.com/369x1006,880,Book,No information,fake publisher,12,2073,1,3.9,198367,fake description,54918,4,2024-05-05 02:14:29.286317
48512,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Bruno Has One Hundred Friends,https://placekitten.com/276/228,https://picsum.photos/1012/369,804,Book,No information,fake publisher,13,2079,11,4.9,936604,fake description,99293,1,2024-05-05 02:14:29.288316
34820,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),You've Been Volunteered: A Class Mom Novel,https://dummyimage.com/776x26,https://dummyimage.com/965x617,198,Book,No information,fake publisher,8,1986,11,1.58,838371,fake description,77619,0,2024-05-05 02:14:29.289318
7370,Would Like to Meet,Pine & Boof: The Lucky Leaf,https://placekitten.com/780/544,https://placekitten.com/564/686,65,Book,No information,fake publisher,18,1959,12,0.98,308837,fake description,20787,5,2024-05-05 02:14:29.291319
95274,Mr. Cat and the Little Girl,A Blink of the Screen: Collected Shorter Fiction,https://picsum.photos/640/942,https://picsum.photos/619/200,333,Book,No information,fake publisher,13,2003,5,1.73,622460,fake description,51638,4,2024-05-05 02:14:29.293318
38113,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",His Gift: A Valentine's Romance Novella,https://dummyimage.com/284x582,https://placekitten.com/111/889,996,Book,No information,fake publisher,26,1927,8,4.1,224786,fake description,83038,10,2024-05-05 02:14:29.295318
92658,New Friends for Zaza,Living Your Dreams: How to make a living doing what you love,https://dummyimage.com/327x871,https://picsum.photos/736/307,896,Book,No information,fake publisher,2,2028,11,4.28,298876,fake description,19144,0,2024-05-05 02:14:29.297316
93690,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Clown in a Cornfield,https://picsum.photos/419/570,https://dummyimage.com/349x706,301,Book,No information,fake publisher,27,2005,11,4.16,239052,fake description,57048,9,2024-05-05 02:14:29.298319
53318,Pine & Boof: The Lucky Leaf,Dragons & Magic (Dragon's Den Casino #1),https://dummyimage.com/160x804,https://placekitten.com/361/559,387,Book,No information,fake publisher,11,1905,1,4.86,830910,fake description,97995,8,2024-05-05 02:14:29.300316
97993,Write or Wrong: A Dark College Romance (Write to Love Book 1),Beyond Belief: My Secret Life Inside Scientology and My Harrowing Escape,https://placekitten.com/766/424,https://placekitten.com/823/995,175,Book,No information,fake publisher,17,2079,1,0.44,458683,fake description,86265,7,2024-05-05 02:14:29.302316
50359,Mr. Cat and the Little Girl,Living Your Dreams: How to make a living doing what you love,https://dummyimage.com/791x666,https://placekitten.com/695/1006,99,Book,No information,fake publisher,20,1918,9,1.57,975150,fake description,97173,0,2024-05-05 02:14:29.303315
83558,Murder Makes Scents,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://dummyimage.com/469x698,https://placekitten.com/848/619,727,Book,No information,fake publisher,15,1985,5,1.98,124596,fake description,93220,10,2024-05-05 02:14:29.304316
36560,Mr. Cat and the Little Girl,Murder Makes Scents,https://picsum.photos/854/322,https://placekitten.com/93/840,647,Book,No information,fake publisher,6,1977,10,1.18,60527,fake description,37805,0,2024-05-05 02:14:29.306317
55204,The East End,Ugly Betty: The Book,https://placekitten.com/80/143,https://picsum.photos/89/618,82,Book,No information,fake publisher,25,1906,5,3.17,11145,fake description,72390,0,2024-05-05 02:14:29.308316
43474,A Blink of the Screen: Collected Shorter Fiction,Ugly Betty: The Book,https://picsum.photos/525/451,https://dummyimage.com/518x175,141,Book,No information,fake publisher,26,1940,6,1.5,951187,fake description,89221,0,2024-05-05 02:14:29.309316
81806,The Favorite Daughter,"Jinn'sDominion (Desert Cursed, #3",https://placekitten.com/284/296,https://picsum.photos/609/232,974,Book,No information,fake publisher,10,1923,1,4.59,19605,fake description,99066,9,2024-05-05 02:14:29.311316
12116,Enter the Aardvark,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://picsum.photos/617/958,https://picsum.photos/529/625,519,Book,No information,fake publisher,10,1989,4,4.74,488772,fake description,62007,4,2024-05-05 02:14:29.313316
58182,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,Clown in a Cornfield,https://picsum.photos/563/129,https://picsum.photos/493/369,89,Book,No information,fake publisher,22,2030,11,2.69,967115,fake description,46008,1,2024-05-05 02:14:29.314318
15610,Clown in a Cornfield,The East End,https://picsum.photos/818/197,https://picsum.photos/659/648,119,Book,No information,fake publisher,17,1952,1,0.74,447751,fake description,85524,5,2024-05-05 02:14:29.315322
21931,"Jinn'sDominion (Desert Cursed, #3",Would Like to Meet,https://dummyimage.com/527x948,https://dummyimage.com/315x305,570,Book,No information,fake publisher,9,2028,4,0.78,532161,fake description,57767,4,2024-05-05 02:14:29.316318
40447,You've Been Volunteered: A Class Mom Novel,Living Your Dreams: How to make a living doing what you love,https://dummyimage.com/636x483,https://picsum.photos/816/691,290,Book,No information,fake publisher,13,2040,7,3.36,749192,fake description,60396,3,2024-05-05 02:14:29.317321
29429,Mr. Cat and the Little Girl,TheItalian Villa,https://placekitten.com/767/181,https://dummyimage.com/80x377,520,Book,No information,fake publisher,24,2072,3,4.96,495258,fake description,48788,10,2024-05-05 02:14:29.318323
29067,A Blink of the Screen: Collected Shorter Fiction,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",https://placekitten.com/551/126,https://placekitten.com/67/783,614,Book,No information,fake publisher,5,1916,11,4.68,1972,fake description,27590,1,2024-05-05 02:14:29.320317
50565,TheItalian Villa,Dragons & Magic (Dragon's Den Casino #1),https://placekitten.com/125/653,https://picsum.photos/193/370,862,Book,No information,fake publisher,14,1956,7,1.66,227480,fake description,85522,2,2024-05-05 02:14:29.321316
9960,Pine & Boof: The Lucky Leaf,Mr. Cat and the Little Girl,https://dummyimage.com/766x476,https://picsum.photos/915/418,738,Book,No information,fake publisher,28,1998,6,4.97,142725,fake description,35879,0,2024-05-05 02:14:29.322316
25598,His Gift: A Valentine's Romance Novella,The Favorite Daughter,https://dummyimage.com/266x966,https://placekitten.com/1004/949,864,Book,No information,fake publisher,7,1976,11,2.2,485471,fake description,87465,6,2024-05-05 02:14:29.323315
34597,A Blink of the Screen: Collected Shorter Fiction,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),https://dummyimage.com/866x296,https://placekitten.com/309/373,59,Book,No information,fake publisher,4,2017,12,0.27,183849,fake description,82625,9,2024-05-05 02:14:29.324316
81333,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Vacation People,https://picsum.photos/59/78,https://dummyimage.com/1017x797,763,Book,No information,fake publisher,18,2005,1,0.64,88541,fake description,62227,3,2024-05-05 02:14:29.325316
30721,The East End,Spark Joy: An Illustrated Master Class on the Artof Organizing and Tidying Up,https://placekitten.com/317/91,https://placekitten.com/919/601,761,Book,No information,fake publisher,18,2067,3,4.9,490289,fake description,38275,4,2024-05-05 02:14:29.326315
86083,Dragons & Magic (Dragon's Den Casino #1),Pine & Boof: The Lucky Leaf,https://placekitten.com/827/75,https://dummyimage.com/159x297,726,Book,No information,fake publisher,12,1996,6,2.57,833562,fake description,48582,3,2024-05-05 02:14:29.328114
92593,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,Enter the Aardvark,https://placekitten.com/1009/67,https://picsum.photos/72/642,311,Book,No information,fake publisher,3,1986,12,1.91,123547,fake description,56253,8,2024-05-05 02:14:29.329131
46120,Living Your Dreams: How to make a living doing what you love,Pine & Boof: The Lucky Leaf,https://placekitten.com/195/434,https://placekitten.com/235/156,685,Book,No information,fake publisher,18,1959,4,4.87,977492,fake description,7921,5,2024-05-05 02:14:29.330148
33116,Living Your Dreams: How to make a living doing what you love,The Crisis of Bad Preaching: Redeeming the Heart and Way of the Catholic Preacher,https://dummyimage.com/925x800,https://dummyimage.com/892x506,337,Book,No information,fake publisher,23,1913,7,2.25,249431,fake description,77045,1,2024-05-05 02:14:29.332145
65629,Bruno Has One Hundred Friends,Mr. Cat and the Little Girl,https://picsum.photos/389/961,https://picsum.photos/443/696,422,Book,No information,fake publisher,24,1986,5,3.14,870843,fake description,43735,1,2024-05-05 02:14:29.333145
758,Bruno Has One Hundred Friends,Murder Makes Scents,https://dummyimage.com/290x693,https://dummyimage.com/388x179,608,Book,No information,fake publisher,18,1982,8,1.69,587293,fake description,81008,9,2024-05-05 02:14:29.335144
93891,Ugly Betty: The Book,House of Earth and Blood,https://dummyimage.com/1016x159,https://placekitten.com/336/289,896,Book,No information,fake publisher,26,2053,3,4.36,673798,fake description,79087,3,2024-05-05 02:14:29.336144
61948,Would Like to Meet,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),https://placekitten.com/326/216,https://placekitten.com/941/816,47,Book,No information,fake publisher,28,2099,7,1.16,335324,fake description,34977,4,2024-05-05 02:14:29.337146
23113,A Blink of the Screen: Collected Shorter Fiction,Enter the Aardvark,https://dummyimage.com/877x157,https://placekitten.com/110/956,188,Book,No information,fake publisher,28,1937,3,3.64,906453,fake description,9676,1,2024-05-05 02:14:29.338047
21442,Ra,Enter the Aardvark,https://picsum.photos/350/681,https://dummyimage.com/752x211,666,Book,No information,fake publisher,1,1926,1,1.81,506139,fake description,27393,3,2024-05-05 02:14:29.339899
74106,TheItalian Villa,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",https://picsum.photos/33/871,https://picsum.photos/98/804,629,Book,No information,fake publisher,16,1945,3,4.31,27268,fake description,53413,7,2024-05-05 02:14:29.340875
60916,"Sweet Soul (Sweet Home, #4; Carillo Boys, #3)","Sweet Soul (Sweet Home, #4; Carillo Boys, #3)",https://placekitten.com/166/573,https://placekitten.com/887/782,191,Book,No information,fake publisher,13,2045,4,0.88,400560,fake description,68321,2,2024-05-05 02:14:29.341585
54367,The East End,The Bedroom Experiment(Hot Jocks #5.5),https://placekitten.com/180/717,https://dummyimage.com/295x753,61,Book,No information,fake publisher,25,2079,12,0.97,286899,fake description,90186,10,2024-05-05 02:14:29.342674
61599,You've Been Volunteered: A Class Mom Novel,The Roman Spring of Mrs. Stone,https://dummyimage.com/1011x846,https://picsum.photos/788/79,833,Book,No information,fake publisher,14,1932,7,4.18,523151,fake description,891,0,2024-05-05 02:14:29.342674
36612,The Tycoonâ€™s Fake FiancÃ©e (European Tycoon Book 2),Murder Makes Scents,https://placekitten.com/956/468,https://placekitten.com/415/480,503,Book,No information,fake publisher,25,1938,5,0.57,976831,fake description,7363,3,2024-05-05 02:14:29.367687
28032,Vacation People,House of Earth and Blood,https://placekitten.com/157/776,https://dummyimage.com/301x541,176,Book,No information,fake publisher,25,2085,1,1.91,515726,fake description,86042,4,2024-05-05 02:14:29.369708
20518,Write or Wrong: A Dark College Romance (Write to Love Book 1),The East End,https://dummyimage.com/279x938,https://dummyimage.com/223x22,346,Book,No information,fake publisher,8,1996,9,1.73,200768,fake description,42826,0,2024-05-05 02:14:29.370842
13050,Write or Wrong: A Dark College Romance (Write to Love Book 1),"Jinn'sDominion (Desert Cursed, #3",https://dummyimage.com/1001x940,https://placekitten.com/296/738,977,Book,No information,fake publisher,6,1919,2,3.12,188390,fake description,97029,10,2024-05-05 02:14:29.371843
5299,Write or Wrong: A Dark College Romance (Write to Love Book 1),Vacation People,https://dummyimage.com/796x779,https://picsum.photos/398/127,92,Book,No information,fake publisher,25,2082,7,0.45,562726,fake description,32552,2,2024-05-05 02:14:29.372843
